-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
T2MWET MERRA2 1/2x1/2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
27.66671,85.35001,2018,12,19,    0.00,    3.69,   45.41,   84.30,   14.80,    6.30,   -2.83,   -3.56,   16.82,    2.03,    8.36
27.66671,85.35001,2018,12,20,    0.00,    3.65,   40.54,   84.34,   10.73,    6.79,   -3.03,   -3.37,   17.08,    6.36,    9.87
27.66671,85.35001,2018,12,21,    0.00,    4.00,   46.77,   84.20,   10.60,    6.32,   -1.76,   -2.29,   15.84,    5.24,    9.08
27.66671,85.35001,2018,12,22,    0.00,    4.32,   51.19,   84.30,   10.81,    6.11,   -0.66,   -1.55,   15.55,    4.74,    8.89
27.66671,85.35001,2018,12,23,    0.00,    4.51,   48.48,   84.36,   10.51,    7.33,   -0.08,   -0.97,   17.27,    6.76,   10.35
27.66671,85.35001,2018,12,24,    0.00,    4.04,   44.50,   84.21,   11.64,    7.35,   -1.65,   -2.52,   17.43,    5.79,    9.96
27.66671,85.35001,2018,12,25,    0.00,    3.34,   39.41,   84.09,   11.36,    6.20,   -4.28,   -5.01,   16.34,    4.98,    8.91
27.66671,85.35001,2018,12,26,    0.00,    2.86,   35.74,   84.05,   11.09,    5.14,   -6.36,   -6.80,   15.16,    4.07,    8.05
27.66671,85.35001,2018,12,27,    0.00,    2.90,   41.93,   83.96,    9.22,    3.72,   -6.11,   -6.37,   11.89,    2.67,    5.96
27.66671,85.35001,2018,12,28,    0.05,    2.88,   42.35,   83.94,   11.37,    3.58,   -6.24,   -6.53,   12.52,    1.15,    5.66
27.66671,85.35001,2018,12,29,    0.00,    2.22,   31.81,   84.28,   14.70,    3.49,   -9.54,   -9.65,   14.39,   -0.31,    6.15
27.66671,85.35001,2018,12,30,    0.00,    2.44,   29.44,   84.53,   11.68,    4.82,   -8.30,   -8.28,   16.03,    4.36,    8.69
27.66671,85.35001,2018,12,31,    0.00,    2.65,   31.48,   84.48,   10.92,    5.30,   -7.25,   -7.16,   15.79,    4.87,    8.91
27.66671,85.35001,2019,01,01,    0.00,    3.02,   36.42,   84.51,   11.19,    5.42,   -5.55,   -5.57,   15.75,    4.56,    8.67
27.66671,85.35001,2019,01,02,    0.00,    2.96,   37.23,   84.49,   10.47,    5.12,   -5.80,   -5.76,   14.72,    4.25,    8.07
27.66671,85.35001,2019,01,03,    0.00,    3.42,   46.28,   84.40,    9.93,    4.87,   -3.83,   -4.03,   13.31,    3.38,    6.98
27.66671,85.35001,2019,01,04,    0.00,    3.60,   46.65,   84.45,   11.73,    5.26,   -3.16,   -3.49,   14.75,    3.02,    7.60
27.66671,85.35001,2019,01,05,    0.00,    3.65,   43.71,   84.51,   10.05,    6.14,   -2.98,   -3.06,   15.26,    5.21,    8.78
27.66671,85.35001,2019,01,06,    0.02,    3.42,   40.48,   84.40,   12.09,    6.78,   -3.91,   -4.02,   16.43,    4.34,    8.92
27.66671,85.35001,2019,01,07,    0.15,    4.12,   56.74,   84.30,    6.32,    5.10,   -1.28,   -1.89,   10.78,    4.46,    6.68
27.66671,85.35001,2019,01,08,    0.00,    3.81,   46.66,   84.10,   12.24,    6.31,   -2.45,   -3.24,   15.70,    3.46,    8.36
27.66671,85.35001,2019,01,09,    0.00,    4.22,   51.53,   84.10,    9.67,    6.68,   -1.00,   -1.20,   14.50,    4.83,    8.43
27.66671,85.35001,2019,01,10,    0.00,    4.05,   50.27,   84.19,   10.42,    5.83,   -1.58,   -1.92,   14.58,    4.15,    8.18
27.66671,85.35001,2019,01,11,    0.00,    4.29,   53.31,   84.33,    9.22,    6.28,   -0.74,   -1.01,   14.31,    5.09,    8.20
27.66671,85.35001,2019,01,12,    0.00,    3.99,   47.94,   84.33,   11.09,    6.24,   -1.76,   -2.29,   15.57,    4.49,    8.70
27.66671,85.35001,2019,01,13,    0.00,    3.67,   42.93,   84.36,   10.77,    6.49,   -2.95,   -3.63,   15.86,    5.09,    9.08
27.66671,85.35001,2019,01,14,    0.00,    3.55,   43.86,   84.13,   10.99,    6.39,   -3.43,   -3.81,   15.07,    4.08,    8.23
27.66671,85.35001,2019,01,15,    0.00,    2.96,   36.28,   84.21,   14.54,    5.88,   -5.87,   -6.35,   16.58,    2.04,    8.37
27.66671,85.35001,2019,01,16,    0.00,    2.94,   32.63,   84.34,   10.64,    6.34,   -5.92,   -6.01,   16.59,    5.95,    9.90
27.66671,85.35001,2019,01,17,    0.00,    3.30,   36.58,   84.20,   10.50,    7.38,   -4.42,   -4.42,   16.45,    5.94,    9.88
27.66671,85.35001,2019,01,18,    0.00,    3.66,   42.68,   84.14,   11.95,    7.05,   -3.02,   -3.34,   16.19,    4.25,    9.09
27.66671,85.35001,2019,01,19,    0.00,    3.97,   46.32,   84.21,   10.73,    6.87,   -1.87,   -2.28,   15.59,    4.85,    9.11
27.66671,85.35001,2019,01,20,    0.00,    4.15,   46.48,   84.27,   12.40,    7.54,   -1.27,   -1.64,   16.84,    4.44,    9.71
27.66671,85.35001,2019,01,21,    0.00,    4.44,   47.44,   84.31,   10.57,    8.12,   -0.32,   -0.67,   16.99,    6.43,   10.43
27.66671,85.35001,2019,01,22,    1.09,    4.47,   47.08,   84.36,   11.11,    8.86,   -0.21,   -0.78,   16.95,    5.84,   10.66
27.66671,85.35001,2019,01,23,    1.66,    5.65,   66.40,   84.37,    8.82,    9.00,    3.13,    2.65,   14.58,    5.76,    9.00
27.66671,85.35001,2019,01,24,    0.05,    5.49,   66.28,   84.40,    9.24,    8.25,    2.75,    2.19,   13.98,    4.73,    8.63
27.66671,85.35001,2019,01,25,    2.90,    5.13,   61.16,   84.40,    9.47,    8.39,    1.78,    0.65,   14.74,    5.27,    8.80
27.66671,85.35001,2019,01,26,    3.53,    5.77,   71.32,   84.49,   10.18,    8.37,    3.46,    2.74,   14.70,    4.52,    8.30
27.66671,85.35001,2019,01,27,    0.20,    4.93,   59.20,   84.40,   10.36,    8.19,    1.24,    0.44,   14.91,    4.55,    8.72
27.66671,85.35001,2019,01,28,    0.12,    4.67,   60.98,   84.33,   10.95,    7.19,    0.46,   -0.05,   13.81,    2.86,    7.46
27.66671,85.35001,2019,01,29,    0.57,    3.71,   52.68,   84.19,   11.41,    5.03,   -2.72,   -3.57,   13.13,    1.72,    6.24
27.66671,85.35001,2019,01,30,    0.00,    2.81,   35.19,   84.34,   15.23,    6.06,   -6.51,   -6.67,   16.06,    0.83,    8.10
27.66671,85.35001,2019,01,31,    0.00,    3.12,   34.28,   84.49,    9.35,    8.05,   -5.10,   -5.02,   15.46,    6.11,   10.09
27.66671,85.35001,2019,02,01,    0.00,    3.74,   39.75,   84.42,    9.95,    9.16,   -2.69,   -2.65,   16.59,    6.64,   10.55
27.66671,85.35001,2019,02,02,    0.00,    3.61,   39.16,   84.21,   12.44,    8.51,   -3.20,   -3.27,   17.76,    5.31,   10.20
27.66671,85.35001,2019,02,03,    0.00,    3.43,   36.51,   84.34,   12.53,    8.43,   -3.89,   -4.00,   18.07,    5.54,   10.50
27.66671,85.35001,2019,02,04,    0.00,    3.56,   36.53,   84.46,   13.96,    8.71,   -3.36,   -3.59,   19.12,    5.16,   11.09
27.66671,85.35001,2019,02,05,    0.00,    3.63,   35.84,   84.39,   10.80,    9.03,   -3.11,   -3.28,   18.22,    7.42,   11.65
27.66671,85.35001,2019,02,06,    0.08,    3.81,   37.37,   84.13,   11.98,    9.88,   -2.51,   -2.68,   19.04,    7.06,   11.69
27.66671,85.35001,2019,02,07,    7.19,    5.99,   62.45,   84.24,    8.68,    9.70,    3.95,    3.11,   16.37,    7.68,   10.78
27.66671,85.35001,2019,02,08,    9.71,    6.98,   76.33,   84.25,   10.48,   10.01,    6.11,    5.24,   17.32,    6.84,   10.05
27.66671,85.35001,2019,02,09,   23.20,    5.64,   81.19,   84.09,    8.29,    4.48,    3.04,    1.75,    9.57,    1.27,    6.01
27.66671,85.35001,2019,02,10,    0.00,    3.24,   45.09,   84.36,   16.35,    4.68,   -4.59,   -5.38,   15.01,   -1.34,    6.54
27.66671,85.35001,2019,02,11,    0.00,    3.98,   45.53,   84.50,    8.76,    7.20,   -1.80,   -2.30,   15.11,    6.35,    9.45
27.66671,85.35001,2019,02,12,    0.00,    4.12,   45.14,   84.58,   13.55,    7.99,   -1.30,   -1.97,   17.73,    4.18,   10.12
27.66671,85.35001,2019,02,13,    0.00,    4.28,   41.49,   84.58,   12.39,    9.55,   -0.83,   -1.53,   18.67,    6.27,   11.94
27.66671,85.35001,2019,02,14,    0.15,    5.08,   45.93,   84.39,    8.90,   11.14,    1.56,    1.19,   18.59,    9.69,   12.98
27.66671,85.35001,2019,02,15,    3.23,    5.84,   59.75,   84.32,   10.78,   10.17,    3.60,    2.79,   17.76,    6.98,   11.08
27.66671,85.35001,2019,02,16,    1.78,    5.95,   69.52,   84.18,    7.67,    8.01,    3.83,    3.05,   13.93,    6.25,    9.06
27.66671,85.35001,2019,02,17,    0.25,    5.45,   64.06,   83.76,   12.93,    8.38,    2.54,    1.28,   16.07,    3.14,    8.91
27.66671,85.35001,2019,02,18,    0.05,    4.80,   53.22,   83.72,   11.86,    8.52,    0.72,    0.04,   16.43,    4.57,    9.78
27.66671,85.35001,2019,02,19,    1.42,    5.57,   62.05,   84.09,   12.22,    9.42,    2.90,    2.47,   16.11,    3.90,    9.77
27.66671,85.35001,2019,02,20,    0.25,    4.61,   44.86,   84.36,   12.81,    9.87,    0.19,   -0.25,   19.26,    6.45,   11.85
27.66671,85.35001,2019,02,21,    0.08,    5.01,   43.84,   84.52,   12.84,   11.44,    1.36,    0.63,   20.79,    7.95,   13.50
27.66671,85.35001,2019,02,22,    0.00,    6.13,   47.85,   84.26,   11.41,   13.62,    4.21,    3.84,   22.28,   10.87,   15.21
27.66671,85.35001,2019,02,23,    0.00,    5.66,   49.75,   83.99,   11.94,   12.64,    3.04,    2.28,   20.08,    8.14,   13.33
27.66671,85.35001,2019,02,24,    0.00,    5.40,   49.30,   83.93,   10.24,   11.91,    2.35,    1.83,   19.33,    9.09,   12.73
27.66671,85.35001,2019,02,25,    0.02,    5.45,   57.24,   83.89,   10.49,   11.02,    2.53,    2.12,   16.52,    6.03,   10.61
27.66671,85.35001,2019,02,26,    0.05,    3.95,   41.70,   83.90,   13.32,   10.80,   -2.03,   -2.27,   17.45,    4.13,   10.54
27.66671,85.35001,2019,02,27,   12.82,    6.41,   71.05,   83.73,   10.23,   10.05,    4.81,    3.98,   15.39,    5.15,    9.76
27.66671,85.35001,2019,02,28,    6.50,    5.65,   76.35,   83.78,    9.34,    6.85,    3.01,    2.08,   11.29,    1.94,    6.85
27.66671,85.35001,2019,03,01,    0.00,    3.55,   46.83,   84.00,   15.91,    6.23,   -3.40,   -4.10,   15.65,   -0.26,    7.28
27.66671,85.35001,2019,03,02,    0.00,    3.73,   41.87,   84.19,   12.58,    7.32,   -2.75,   -3.22,   16.74,    4.16,    9.68
27.66671,85.35001,2019,03,03,    0.61,    5.16,   52.11,   83.95,    9.67,   10.07,    1.76,    1.14,   17.25,    7.58,   11.22
27.66671,85.35001,2019,03,04,    0.29,    6.11,   59.13,   83.64,   11.22,   11.64,    4.11,    3.39,   18.33,    7.12,   11.78
27.66671,85.35001,2019,03,05,    0.40,    5.83,   57.93,   83.62,   10.64,   11.40,    3.44,    2.96,   17.29,    6.65,   11.39
27.66671,85.35001,2019,03,06,    0.01,    4.74,   48.45,   83.78,   12.20,   10.60,    0.50,    0.14,   18.13,    5.93,   11.00
27.66671,85.35001,2019,03,07,    0.13,    4.08,   41.43,   83.89,   13.12,   10.23,   -1.60,   -2.18,   18.61,    5.49,   11.12
27.66671,85.35001,2019,03,08,    0.30,    4.52,   46.68,   83.97,   12.84,   10.33,   -0.12,   -0.72,   17.98,    5.13,   10.90
27.66671,85.35001,2019,03,09,    0.49,    4.62,   43.38,   83.97,   12.84,   11.50,    0.13,   -0.25,   19.29,    6.44,   12.31
27.66671,85.35001,2019,03,10,    0.01,    4.62,   40.96,   84.11,   12.40,   12.38,    0.14,   -0.15,   20.22,    7.83,   13.22
27.66671,85.35001,2019,03,11,    0.00,    4.25,   36.35,   84.25,   12.85,   12.69,   -1.00,   -1.28,   21.19,    8.33,   13.81
27.66671,85.35001,2019,03,12,    0.00,    4.19,   33.39,   84.19,   15.09,   13.59,   -1.21,   -1.58,   23.34,    8.25,   14.89
27.66671,85.35001,2019,03,13,    0.00,    4.27,   31.16,   84.29,   12.01,   14.46,   -0.95,   -1.17,   23.58,   11.56,   16.27
27.66671,85.35001,2019,03,14,    0.00,    5.38,   37.88,   84.37,   13.21,   16.55,    2.29,    1.90,   24.16,   10.95,   16.85
27.66671,85.35001,2019,03,15,    0.00,    6.00,   44.39,   84.37,   11.76,   16.63,    3.87,    3.31,   22.89,   11.12,   16.05
27.66671,85.35001,2019,03,16,    0.00,    5.53,   43.34,   84.27,   12.75,   15.23,    2.69,    2.33,   22.34,    9.59,   15.13
27.66671,85.35001,2019,03,17,    0.00,    4.71,   37.45,   84.26,   10.05,   13.82,    0.41,    0.28,   20.80,   10.75,   14.92
27.66671,85.35001,2019,03,18,    1.13,    5.42,   44.43,   84.15,   10.14,   14.49,    2.40,    2.17,   20.10,    9.95,   14.42
27.66671,85.35001,2019,03,19,    2.46,    5.40,   44.70,   83.88,   11.10,   14.43,    2.31,    2.00,   20.79,    9.69,   14.23
27.66671,85.35001,2019,03,20,    1.41,    5.56,   46.27,   83.96,   13.62,   14.05,    2.74,    2.44,   21.62,    7.99,   14.15
27.66671,85.35001,2019,03,21,    0.62,    5.28,   42.05,   84.07,   15.18,   14.54,    2.00,    1.71,   22.41,    7.24,   14.85
27.66671,85.35001,2019,03,22,    0.03,    5.13,   38.75,   84.06,   13.78,   15.43,    1.57,    1.39,   23.12,    9.35,   15.67
27.66671,85.35001,2019,03,23,    0.00,    4.64,   35.02,   84.00,   13.36,   15.01,    0.16,   -0.02,   23.14,    9.77,   15.70
27.66671,85.35001,2019,03,24,    0.00,    4.42,   31.34,   84.04,   12.40,   15.48,   -0.51,   -0.67,   23.75,   11.35,   16.67
27.66671,85.35001,2019,03,25,    0.85,    5.25,   36.73,   84.13,   12.82,   16.39,    1.89,    1.66,   23.75,   10.93,   16.89
27.66671,85.35001,2019,03,26,    9.51,    7.05,   62.09,   84.22,    8.66,   13.25,    6.28,    5.64,   18.48,    9.82,   13.32
27.66671,85.35001,2019,03,27,    0.86,    6.39,   49.48,   84.18,   13.22,   15.17,    4.79,    3.96,   22.42,    9.20,   15.31
27.66671,85.35001,2019,03,28,    0.21,    5.84,   39.97,   84.23,   12.54,   16.31,    3.44,    2.83,   24.23,   11.69,   17.26
27.66671,85.35001,2019,03,29,    1.78,    6.89,   44.84,   84.00,   11.74,   17.34,    5.80,    5.46,   24.44,   12.71,   18.00
27.66671,85.35001,2019,03,30,    4.42,    7.83,   53.83,   84.00,   10.46,   16.59,    7.75,    7.27,   23.25,   12.78,   17.14
27.66671,85.35001,2019,03,31,    5.74,    8.09,   53.12,   83.86,   12.62,   17.60,    8.18,    7.68,   24.59,   11.97,   17.82
27.66671,85.35001,2019,04,01,    1.26,    6.77,   46.76,   83.99,   12.99,   17.24,    5.57,    5.17,   24.05,   11.06,   17.06
27.66671,85.35001,2019,04,02,    0.20,    5.69,   40.94,   83.96,   13.00,   15.82,    3.03,    2.72,   23.32,   10.32,   16.42
27.66671,85.35001,2019,04,03,    0.02,    5.64,   38.00,   84.04,   12.91,   16.72,    2.89,    2.58,   24.23,   11.32,   17.47
27.66671,85.35001,2019,04,04,    0.52,    6.38,   41.48,   84.13,   11.97,   17.58,    4.69,    4.44,   24.31,   12.34,   18.05
27.66671,85.35001,2019,04,05,    2.85,    7.50,   49.08,   84.13,   11.21,   17.96,    7.09,    6.70,   24.06,   12.86,   17.93
27.66671,85.35001,2019,04,06,    9.77,    9.22,   63.75,   84.12,   10.31,   17.74,   10.21,    9.72,   22.96,   12.64,   17.04
27.66671,85.35001,2019,04,07,    4.37,    9.47,   70.39,   84.00,    9.08,   16.80,   10.58,   10.06,   20.92,   11.85,   15.88
27.66671,85.35001,2019,04,08,    1.25,    8.53,   56.16,   83.85,   12.54,   18.39,    9.00,    8.35,   24.17,   11.63,   17.79
27.66671,85.35001,2019,04,09,    9.19,    8.37,   58.60,   83.88,    7.59,   16.40,    8.72,    8.28,   20.92,   13.33,   16.81
27.66671,85.35001,2019,04,10,    0.00,    7.45,   47.58,   84.03,   12.91,   18.12,    6.97,    6.44,   25.14,   12.23,   18.31
27.66671,85.35001,2019,04,11,    0.05,    8.30,   51.32,   84.02,   11.47,   18.85,    8.58,    8.16,   24.75,   13.28,   18.81
27.66671,85.35001,2019,04,12,    0.38,    8.78,   49.77,   84.01,   11.63,   20.25,    9.40,    8.98,   26.02,   14.39,   20.20
27.66671,85.35001,2019,04,13,    1.09,    8.82,   51.04,   84.03,   12.64,   20.70,    9.49,    9.16,   26.43,   13.79,   19.89
27.66671,85.35001,2019,04,14,    1.74,    7.93,   43.29,   83.93,   12.79,   20.72,    7.83,    7.58,   27.26,   14.47,   20.81
27.66671,85.35001,2019,04,15,    0.07,    6.77,   35.41,   83.93,   12.78,   21.08,    5.48,    5.36,   28.11,   15.33,   21.52
27.66671,85.35001,2019,04,16,    4.24,    7.44,   39.30,   84.03,   10.20,   20.65,    6.88,    6.61,   26.98,   16.78,   21.37
27.66671,85.35001,2019,04,17,    4.52,    8.57,   52.33,   84.19,   11.02,   19.66,    9.10,    8.62,   25.18,   14.17,   19.05
27.66671,85.35001,2019,04,18,    0.90,    7.45,   49.15,   84.10,   12.06,   18.68,    7.00,    6.46,   24.33,   12.27,   17.81
27.66671,85.35001,2019,04,19,    6.77,    7.60,   51.36,   83.94,   12.89,   18.15,    7.28,    6.72,   24.13,   11.24,   17.39
27.66671,85.35001,2019,04,20,    0.82,    7.64,   51.15,   83.78,   11.21,   17.92,    7.31,    7.01,   23.34,   12.13,   17.50
27.66671,85.35001,2019,04,21,    1.36,    7.70,   48.18,   83.76,   11.54,   18.93,    7.41,    7.15,   24.55,   13.01,   18.58
27.66671,85.35001,2019,04,22,    4.38,    8.20,   55.18,   83.89,   10.96,   17.74,    8.40,    8.00,   22.81,   11.85,   17.44
27.66671,85.35001,2019,04,23,    4.20,    9.45,   60.31,   84.06,   10.67,   18.68,   10.57,   10.06,   23.61,   12.95,   18.30
27.66671,85.35001,2019,04,24,    1.06,   10.61,   60.71,   84.15,    9.95,   20.77,   12.34,   11.93,   25.43,   15.47,   20.07
27.66671,85.35001,2019,04,25,    2.64,   10.96,   60.19,   84.10,    9.82,   21.74,   12.81,   12.35,   25.80,   15.98,   20.71
27.66671,85.35001,2019,04,26,    3.55,   10.34,   52.99,   83.90,   11.40,   22.23,   11.87,   11.44,   27.58,   16.18,   21.82
27.66671,85.35001,2019,04,27,    1.07,    8.18,   40.51,   83.80,   12.07,   22.21,    8.25,    7.99,   28.53,   16.47,   22.38
27.66671,85.35001,2019,04,28,    1.69,    7.03,   32.90,   83.74,   11.98,   22.34,    5.99,    5.80,   29.70,   17.72,   23.31
27.66671,85.35001,2019,04,29,    4.50,    6.37,   31.69,   83.79,   12.70,   21.44,    4.57,    4.30,   29.09,   16.39,   22.31
27.66671,85.35001,2019,04,30,    2.57,    6.85,   35.44,   83.78,   13.48,   21.20,    5.63,    5.37,   28.59,   15.12,   21.67
27.66671,85.35001,2019,05,01,    1.01,    8.08,   40.28,   83.74,   15.57,   22.64,    8.05,    7.50,   30.02,   14.45,   22.26
27.66671,85.35001,2019,05,02,    1.76,    8.89,   42.71,   83.81,   14.32,   23.74,    9.49,    8.89,   30.14,   15.82,   22.87
27.66671,85.35001,2019,05,03,    8.61,   11.68,   61.35,   83.90,   11.64,   22.68,   13.76,   12.77,   27.60,   15.97,   21.40
27.66671,85.35001,2019,05,04,    0.75,   11.36,   64.32,   83.86,    9.73,   21.94,   13.32,   12.55,   25.21,   15.48,   20.17
27.66671,85.35001,2019,05,05,    0.04,    7.42,   40.55,   83.80,   12.59,   21.59,    6.81,    6.12,   27.35,   14.76,   20.77
27.66671,85.35001,2019,05,06,    0.00,    5.67,   30.61,   83.67,   14.25,   21.15,    2.90,    2.74,   28.01,   13.76,   20.96
27.66671,85.35001,2019,05,07,    0.00,    5.63,   29.02,   83.62,   12.99,   21.64,    2.81,    2.62,   28.51,   15.52,   21.72
27.66671,85.35001,2019,05,08,    0.00,    5.47,   26.70,   83.58,   15.66,   22.15,    2.42,    2.27,   30.35,   14.68,   22.61
27.66671,85.35001,2019,05,09,    0.00,    5.61,   26.42,   83.51,   13.28,   22.52,    2.75,    2.58,   30.19,   16.91,   23.17
27.66671,85.35001,2019,05,10,    0.00,    5.91,   27.94,   83.71,   12.99,   22.75,    3.52,    3.26,   29.91,   16.92,   23.16
27.66671,85.35001,2019,05,11,    0.02,    6.85,   32.28,   83.89,   14.24,   23.60,    5.64,    5.32,   30.77,   16.53,   23.23
27.66671,85.35001,2019,05,12,    1.33,    7.84,   38.91,   83.79,   13.35,   23.35,    7.62,    7.29,   29.09,   15.74,   22.35
27.66671,85.35001,2019,05,13,    0.20,    7.11,   36.17,   83.78,   11.99,   22.92,    6.16,    5.97,   28.41,   16.42,   21.94
27.66671,85.35001,2019,05,14,    2.91,    7.44,   40.04,   83.77,   12.02,   21.81,    6.84,    6.47,   27.28,   15.27,   21.01
27.66671,85.35001,2019,05,15,    5.91,    9.17,   50.27,   83.88,   11.39,   21.78,   10.04,    9.57,   26.50,   15.11,   20.73
27.66671,85.35001,2019,05,16,    6.70,   10.25,   56.43,   83.90,    9.28,   21.35,   11.75,   11.31,   25.41,   16.13,   20.65
27.66671,85.35001,2019,05,17,    1.08,    8.11,   41.81,   83.76,   13.06,   22.33,    8.13,    7.83,   28.55,   15.49,   21.72
27.66671,85.35001,2019,05,18,    0.61,    7.64,   38.40,   83.75,   13.37,   22.74,    7.22,    6.80,   29.19,   15.81,   22.14
27.66671,85.35001,2019,05,19,    0.55,    8.58,   44.50,   83.87,   12.84,   22.88,    9.00,    8.67,   27.95,   15.11,   21.63
27.66671,85.35001,2019,05,20,    3.64,    9.53,   47.85,   83.98,   11.88,   23.21,   10.61,   10.19,   27.91,   16.03,   22.17
27.66671,85.35001,2019,05,21,   11.46,   10.49,   50.84,   83.95,   11.25,   23.53,   12.08,   11.65,   28.57,   17.32,   22.75
27.66671,85.35001,2019,05,22,    3.39,    9.85,   49.49,   83.86,   11.85,   22.89,   11.10,   10.68,   28.43,   16.58,   22.13
27.66671,85.35001,2019,05,23,    1.68,    9.94,   49.89,   83.81,   11.21,   23.03,   11.22,   10.78,   28.00,   16.79,   22.14
27.66671,85.35001,2019,05,24,    1.71,    9.50,   45.39,   83.75,   12.62,   23.84,   10.50,   10.15,   29.37,   16.75,   22.95
27.66671,85.35001,2019,05,25,    4.62,    8.94,   41.74,   83.61,   11.34,   24.00,    9.54,    9.09,   29.81,   18.47,   23.31
27.66671,85.35001,2019,05,26,    0.85,    8.25,   41.38,   83.58,   12.89,   22.98,    8.35,    7.99,   28.53,   15.64,   22.14
27.66671,85.35001,2019,05,27,    6.75,    9.32,   45.04,   83.67,   11.76,   23.62,   10.19,    9.78,   29.11,   17.34,   22.74
27.66671,85.35001,2019,05,28,    1.83,    9.71,   47.58,   83.68,   12.57,   23.54,   10.84,   10.43,   28.80,   16.23,   22.52
27.66671,85.35001,2019,05,29,    6.22,    9.74,   48.73,   83.66,   12.97,   23.02,   10.88,   10.41,   28.49,   15.52,   22.16
27.66671,85.35001,2019,05,30,    5.15,   10.16,   50.28,   83.61,   10.94,   22.48,   11.53,   11.12,   27.80,   16.86,   22.34
27.66671,85.35001,2019,05,31,    0.06,    8.90,   41.93,   83.67,   11.30,   23.24,    9.48,    9.17,   28.99,   17.68,   23.16
27.66671,85.35001,2019,06,01,    7.83,   12.00,   60.96,   83.77,    9.40,   22.75,   14.15,   13.39,   26.91,   17.51,   21.92
27.66671,85.35001,2019,06,02,    6.02,   13.14,   70.12,   83.80,    8.13,   21.96,   15.55,   14.93,   25.38,   17.25,   21.11
27.66671,85.35001,2019,06,03,    7.66,   11.23,   66.91,   83.81,    8.25,   20.26,   13.14,   12.66,   24.08,   15.83,   19.34
27.66671,85.35001,2019,06,04,    0.16,   12.52,   63.54,   83.70,   10.26,   23.48,   14.79,   14.34,   27.07,   16.80,   21.91
27.66671,85.35001,2019,06,05,    1.16,   13.68,   70.62,   83.69,    8.35,   23.16,   16.15,   15.69,   26.22,   17.86,   21.62
27.66671,85.35001,2019,06,06,    4.52,   15.08,   74.59,   83.78,    9.09,   23.93,   17.67,   17.26,   27.12,   18.03,   22.33
27.66671,85.35001,2019,06,07,    6.70,   14.85,   71.12,   83.85,    9.38,   24.61,   17.46,   16.87,   28.02,   18.65,   22.87
27.66671,85.35001,2019,06,08,    2.43,   13.45,   64.42,   83.75,   10.33,   24.25,   15.91,   15.18,   27.96,   17.63,   22.86
27.66671,85.35001,2019,06,09,    4.66,   13.30,   62.76,   83.59,    9.16,   24.64,   15.71,   15.17,   28.03,   18.87,   23.08
27.66671,85.35001,2019,06,10,    8.62,   14.97,   72.51,   83.40,    8.67,   23.72,   17.50,   16.93,   27.21,   18.54,   22.59
27.66671,85.35001,2019,06,11,    3.99,   15.80,   75.53,   83.43,    8.89,   24.22,   18.34,   17.85,   27.39,   18.51,   22.81
27.66671,85.35001,2019,06,12,    0.40,   15.00,   66.86,   83.48,   10.01,   25.25,   17.58,   17.10,   29.16,   19.15,   24.00
27.66671,85.35001,2019,06,13,    0.88,   13.05,   57.03,   83.48,   11.00,   25.60,   15.39,   14.96,   29.60,   18.60,   24.35
27.66671,85.35001,2019,06,14,    7.11,   12.35,   52.36,   83.38,   11.58,   25.82,   14.49,   14.02,   30.56,   18.98,   24.84
27.66671,85.35001,2019,06,15,    4.00,   11.02,   47.29,   83.36,   12.76,   25.23,   12.70,   12.25,   30.71,   17.95,   24.65
27.66671,85.35001,2019,06,16,    2.11,   10.21,   44.13,   83.35,   12.72,   25.02,   11.51,   11.08,   30.75,   18.03,   24.53
27.66671,85.35001,2019,06,17,    1.83,   11.33,   49.62,   83.38,   11.48,   25.57,   13.14,   12.65,   30.20,   18.71,   24.30
27.66671,85.35001,2019,06,18,    3.91,   11.55,   52.40,   83.44,   11.31,   25.29,   13.46,   12.94,   29.65,   18.34,   23.72
