-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2013 through 12/31/2019 
Location: Latitude  27.6667   Longitude 85.35 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 50 Meters (m/s) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 50 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
27.66671,85.35001,2018,04,21,    4.85,    4.99,    1.28,    1.06,    6.13,    6.05,    3.93,    3.31
27.66671,85.35001,2018,04,22,    4.36,    4.32,    0.57,    0.87,    4.93,    5.19,    2.86,    2.69
27.66671,85.35001,2018,04,23,    4.33,    4.98,    0.52,    0.41,    4.85,    5.39,    2.61,    2.58
27.66671,85.35001,2018,04,24,    3.77,    4.58,    0.79,    0.60,    4.55,    5.18,    2.59,    2.56
27.66671,85.35001,2018,04,25,    3.88,    4.75,    0.57,    0.34,    4.45,    5.09,    2.66,    2.53
27.66671,85.35001,2018,04,26,    3.19,    4.09,    1.10,    0.89,    4.29,    4.98,    2.88,    2.56
27.66671,85.35001,2018,04,27,    4.52,    4.78,    1.60,    1.11,    6.12,    5.88,    3.38,    2.84
27.66671,85.35001,2018,04,28,    3.98,    3.89,    0.69,    0.64,    4.67,    4.53,    2.51,    2.13
27.66671,85.35001,2018,04,29,    4.56,    4.43,    1.34,    1.29,    5.90,    5.73,    3.24,    2.86
27.66671,85.35001,2018,04,30,    2.49,    3.84,    1.28,    0.51,    3.76,    4.35,    2.51,    2.23
27.66671,85.35001,2018,05,01,    3.03,    4.10,    0.75,    0.45,    3.78,    4.55,    2.24,    2.10
27.66671,85.35001,2018,05,02,    2.59,    3.71,    1.15,    0.63,    3.74,    4.35,    2.55,    2.21
27.66671,85.35001,2018,05,03,    3.62,    4.16,    0.32,    0.18,    3.94,    4.33,    2.25,    1.97
27.66671,85.35001,2018,05,04,    4.65,    4.99,    0.34,    0.34,    4.99,    5.33,    2.59,    2.45
27.66671,85.35001,2018,05,05,    4.94,    5.26,    0.31,    0.27,    5.25,    5.53,    2.74,    2.53
27.66671,85.35001,2018,05,06,    4.51,    4.93,    0.25,    0.21,    4.76,    5.15,    2.22,    2.21
27.66671,85.35001,2018,05,07,    3.94,    4.34,    1.01,    0.86,    4.95,    5.20,    3.04,    2.66
27.66671,85.35001,2018,05,08,    4.77,    5.12,    0.34,    0.18,    5.11,    5.30,    3.00,    2.70
27.66671,85.35001,2018,05,09,    5.91,    6.16,    0.31,    0.18,    6.22,    6.34,    3.05,    2.81
27.66671,85.35001,2018,05,10,    4.98,    5.21,    0.36,    0.29,    5.35,    5.50,    3.07,    2.75
27.66671,85.35001,2018,05,11,    4.50,    5.41,    0.38,    0.26,    4.88,    5.67,    2.39,    2.42
27.66671,85.35001,2018,05,12,    3.71,    4.94,    1.05,    0.59,    4.77,    5.52,    2.69,    2.58
27.66671,85.35001,2018,05,13,    4.59,    4.88,    0.91,    0.33,    5.50,    5.21,    3.15,    2.80
27.66671,85.35001,2018,05,14,    3.62,    4.11,    0.75,    0.56,    4.37,    4.67,    2.88,    2.56
27.66671,85.35001,2018,05,15,    2.81,    3.88,    1.11,    0.67,    3.92,    4.55,    2.40,    2.30
27.66671,85.35001,2018,05,16,    2.47,    3.98,    1.45,    0.76,    3.92,    4.74,    2.61,    2.44
27.66671,85.35001,2018,05,17,    2.89,    4.11,    1.23,    0.51,    4.12,    4.62,    2.39,    2.22
27.66671,85.35001,2018,05,18,    2.49,    3.55,    1.54,    0.88,    4.03,    4.43,    2.53,    2.29
27.66671,85.35001,2018,05,19,    2.56,    3.63,    1.30,    0.82,    3.86,    4.45,    2.33,    2.24
27.66671,85.35001,2018,05,20,    3.41,    3.90,    0.87,    0.85,    4.28,    4.76,    2.38,    2.30
27.66671,85.35001,2018,05,21,    3.33,    4.42,    0.91,    0.71,    4.24,    5.14,    2.47,    2.42
27.66671,85.35001,2018,05,22,    1.96,    3.23,    1.43,    0.94,    3.39,    4.17,    2.30,    2.24
27.66671,85.35001,2018,05,23,    3.71,    4.13,    0.53,    0.57,    4.24,    4.70,    2.60,    2.42
27.66671,85.35001,2018,05,24,    3.71,    4.44,    0.15,    0.16,    3.86,    4.60,    1.94,    2.04
27.66671,85.35001,2018,05,25,    4.05,    4.85,    0.52,    0.31,    4.57,    5.16,    2.24,    2.25
27.66671,85.35001,2018,05,26,    2.35,    3.25,    1.26,    1.09,    3.61,    4.33,    2.52,    2.38
27.66671,85.35001,2018,05,27,    2.87,    3.57,    0.95,    0.88,    3.82,    4.45,    2.43,    2.32
27.66671,85.35001,2018,05,28,    4.33,    4.44,    0.16,    0.11,    4.50,    4.55,    2.51,    2.25
27.66671,85.35001,2018,05,29,    2.61,    3.61,    1.30,    0.86,    3.91,    4.47,    2.64,    2.42
27.66671,85.35001,2018,05,30,    2.41,    3.29,    0.76,    0.54,    3.17,    3.83,    2.00,    1.88
27.66671,85.35001,2018,05,31,    3.10,    3.84,    0.83,    0.52,    3.93,    4.36,    2.48,    2.31
27.66671,85.35001,2018,06,01,    2.51,    3.06,    0.68,    0.52,    3.19,    3.58,    2.09,    1.87
27.66671,85.35001,2018,06,02,    2.56,    3.43,    1.31,    0.94,    3.87,    4.37,    2.52,    2.26
27.66671,85.35001,2018,06,03,    3.48,    3.97,    0.77,    0.43,    4.24,    4.40,    2.32,    2.00
27.66671,85.35001,2018,06,04,    2.51,    3.34,    0.45,    0.25,    2.96,    3.59,    1.82,    1.71
27.66671,85.35001,2018,06,05,    2.16,    2.72,    0.95,    0.53,    3.12,    3.25,    2.06,    1.79
27.66671,85.35001,2018,06,06,    3.03,    3.78,    1.05,    0.55,    4.08,    4.33,    2.45,    2.24
27.66671,85.35001,2018,06,07,    2.61,    3.67,    1.19,    0.71,    3.80,    4.37,    2.66,    2.32
27.66671,85.35001,2018,06,08,    1.92,    2.32,    0.83,    0.57,    2.75,    2.89,    2.12,    1.76
27.66671,85.35001,2018,06,09,    3.91,    4.23,    0.51,    0.43,    4.42,    4.66,    2.67,    2.51
27.66671,85.35001,2018,06,10,    2.76,    3.38,    0.80,    0.64,    3.57,    4.02,    2.44,    2.28
27.66671,85.35001,2018,06,11,    3.61,    4.06,    0.64,    0.43,    4.25,    4.49,    2.53,    2.39
27.66671,85.35001,2018,06,12,    3.46,    3.78,    0.40,    0.44,    3.86,    4.22,    2.12,    2.01
27.66671,85.35001,2018,06,13,    3.44,    4.10,    0.93,    0.65,    4.36,    4.75,    2.65,    2.42
27.66671,85.35001,2018,06,14,    3.32,    4.06,    0.75,    0.52,    4.07,    4.58,    2.44,    2.19
27.66671,85.35001,2018,06,15,    4.21,    4.54,    0.88,    0.62,    5.08,    5.16,    3.00,    2.45
27.66671,85.35001,2018,06,16,    3.04,    3.59,    1.39,    1.01,    4.43,    4.60,    2.84,    2.32
27.66671,85.35001,2018,06,17,    4.33,    4.53,    0.43,    0.33,    4.76,    4.86,    2.67,    2.33
27.66671,85.35001,2018,06,18,    2.98,    3.57,    0.27,    0.19,    3.25,    3.76,    1.72,    1.69
27.66671,85.35001,2018,06,19,    3.28,    3.90,    0.46,    0.32,    3.74,    4.22,    2.18,    2.09
27.66671,85.35001,2018,06,20,    2.36,    3.09,    0.69,    0.68,    3.05,    3.77,    2.24,    2.11
27.66671,85.35001,2018,06,21,    2.76,    3.36,    0.98,    0.89,    3.74,    4.26,    2.43,    2.33
27.66671,85.35001,2018,06,22,    2.55,    3.40,    0.85,    0.56,    3.41,    3.96,    2.25,    2.17
27.66671,85.35001,2018,06,23,    2.01,    2.97,    1.12,    0.95,    3.13,    3.91,    2.18,    2.02
27.66671,85.35001,2018,06,24,    2.77,    3.76,    1.54,    0.94,    4.32,    4.69,    2.76,    2.55
27.66671,85.35001,2018,06,25,    2.12,    3.18,    1.64,    1.06,    3.76,    4.24,    2.67,    2.40
27.66671,85.35001,2018,06,26,    2.46,    3.41,    1.37,    0.73,    3.83,    4.14,    2.47,    2.18
27.66671,85.35001,2018,06,27,    4.12,    4.68,    1.55,    0.88,    5.67,    5.55,    3.33,    2.78
27.66671,85.35001,2018,06,28,    4.39,    4.87,    1.11,    0.65,    5.50,    5.51,    3.22,    2.86
27.66671,85.35001,2018,06,29,    3.38,    3.79,    0.66,    0.43,    4.04,    4.22,    2.34,    2.15
27.66671,85.35001,2018,06,30,    2.75,    3.99,    1.57,    0.91,    4.33,    4.89,    2.52,    2.38
27.66671,85.35001,2018,07,01,    4.89,    5.50,    1.38,    0.82,    6.28,    6.32,    3.90,    3.48
27.66671,85.35001,2018,07,02,    2.08,    2.25,    2.22,    1.91,    4.29,    4.16,    3.37,    2.81
27.66671,85.35001,2018,07,03,    5.52,    5.91,    2.66,    1.62,    8.18,    7.53,    5.15,    4.26
27.66671,85.35001,2018,07,04,    3.97,    4.52,    1.74,    1.31,    5.71,    5.84,    3.57,    3.16
27.66671,85.35001,2018,07,05,    3.01,    3.68,    0.91,    0.83,    3.92,    4.51,    2.43,    2.26
27.66671,85.35001,2018,07,06,    2.83,    3.89,    1.27,    0.75,    4.10,    4.64,    2.64,    2.48
27.66671,85.35001,2018,07,07,    3.26,    4.21,    0.98,    0.53,    4.24,    4.73,    2.44,    2.31
27.66671,85.35001,2018,07,08,    2.88,    3.69,    0.66,    0.41,    3.55,    4.10,    2.29,    2.13
27.66671,85.35001,2018,07,09,    2.97,    3.80,    1.16,    0.67,    4.14,    4.47,    2.32,    2.12
27.66671,85.35001,2018,07,10,    2.83,    3.33,    0.46,    0.19,    3.29,    3.52,    2.00,    1.80
27.66671,85.35001,2018,07,11,    3.54,    4.01,    0.20,    0.14,    3.74,    4.15,    2.22,    2.11
27.66671,85.35001,2018,07,12,    2.99,    3.97,    0.94,    0.31,    3.94,    4.28,    2.58,    2.23
27.66671,85.35001,2018,07,13,    3.17,    3.84,    0.60,    0.38,    3.76,    4.22,    2.51,    2.22
27.66671,85.35001,2018,07,14,    2.24,    3.12,    1.18,    0.72,    3.42,    3.85,    2.42,    2.16
27.66671,85.35001,2018,07,15,    2.58,    3.38,    0.91,    0.46,    3.49,    3.84,    2.23,    1.97
27.66671,85.35001,2018,07,16,    3.41,    3.85,    0.97,    0.75,    4.39,    4.60,    2.68,    2.41
27.66671,85.35001,2018,07,17,    3.84,    4.18,    0.85,    0.61,    4.69,    4.79,    2.55,    2.25
27.66671,85.35001,2018,07,18,    1.47,    2.13,    1.06,    0.61,    2.52,    2.74,    1.64,    1.45
27.66671,85.35001,2018,07,19,    2.52,    3.09,    0.67,    0.60,    3.19,    3.69,    2.09,    1.94
27.66671,85.35001,2018,07,20,    2.55,    3.62,    1.67,    0.80,    4.22,    4.42,    2.76,    2.38
27.66671,85.35001,2018,07,21,    2.94,    3.11,    0.05,    0.09,    2.98,    3.20,    1.64,    1.39
27.66671,85.35001,2018,07,22,    3.27,    3.92,    0.37,    0.36,    3.64,    4.27,    2.30,    2.15
27.66671,85.35001,2018,07,23,    4.15,    4.08,    0.53,    0.40,    4.68,    4.48,    2.68,    2.23
27.66671,85.35001,2018,07,24,    4.31,    4.90,    1.20,    0.65,    5.51,    5.55,    3.23,    2.77
27.66671,85.35001,2018,07,25,    2.40,    3.00,    0.97,    0.64,    3.36,    3.64,    2.28,    1.96
27.66671,85.35001,2018,07,26,    4.02,    4.65,    1.41,    0.70,    5.43,    5.34,    3.05,    2.64
27.66671,85.35001,2018,07,27,    3.82,    4.25,    0.88,    0.61,    4.71,    4.86,    2.61,    2.31
27.66671,85.35001,2018,07,28,    4.32,    4.43,    0.19,    0.18,    4.50,    4.61,    2.14,    2.08
27.66671,85.35001,2018,07,29,    3.83,    4.03,    0.22,    0.16,    4.06,    4.18,    2.25,    1.98
27.66671,85.35001,2018,07,30,    4.85,    4.91,    0.56,    0.32,    5.41,    5.23,    2.64,    2.30
27.66671,85.35001,2018,07,31,    2.20,    2.66,    0.76,    0.49,    2.96,    3.15,    1.92,    1.69
27.66671,85.35001,2018,08,01,    1.62,    1.88,    0.83,    0.42,    2.46,    2.30,    1.48,    1.12
27.66671,85.35001,2018,08,02,    2.26,    2.27,    0.67,    0.36,    2.94,    2.63,    1.89,    1.58
27.66671,85.35001,2018,08,03,    2.99,    3.30,    0.59,    0.63,    3.59,    3.93,    2.04,    1.94
27.66671,85.35001,2018,08,04,    1.52,    1.82,    0.74,    0.54,    2.27,    2.37,    1.59,    1.44
27.66671,85.35001,2018,08,05,    4.14,    4.38,    0.32,    0.26,    4.46,    4.64,    1.91,    1.88
27.66671,85.35001,2018,08,06,    3.61,    4.22,    0.49,    0.32,    4.10,    4.54,    1.99,    1.90
27.66671,85.35001,2018,08,07,    3.31,    3.49,    0.17,    0.17,    3.48,    3.66,    2.21,    2.02
27.66671,85.35001,2018,08,08,    3.02,    3.86,    1.21,    0.75,    4.23,    4.61,    2.50,    2.28
27.66671,85.35001,2018,08,09,    3.88,    4.38,    0.10,    0.11,    3.98,    4.49,    1.98,    1.95
27.66671,85.35001,2018,08,10,    3.46,    3.84,    0.29,    0.17,    3.75,    4.01,    2.05,    2.03
27.66671,85.35001,2018,08,11,    3.87,    4.32,    0.21,    0.10,    4.09,    4.43,    2.37,    2.24
27.66671,85.35001,2018,08,12,    3.37,    4.02,    1.49,    1.01,    4.86,    5.03,    3.07,    2.73
27.66671,85.35001,2018,08,13,    2.59,    2.99,    0.77,    0.49,    3.36,    3.48,    1.99,    1.77
27.66671,85.35001,2018,08,14,    3.09,    3.57,    0.30,    0.28,    3.39,    3.85,    1.85,    1.85
27.66671,85.35001,2018,08,15,    3.51,    3.95,    0.23,    0.16,    3.74,    4.11,    2.23,    1.96
27.66671,85.35001,2018,08,16,    3.78,    4.25,    0.62,    0.36,    4.40,    4.61,    2.33,    2.17
27.66671,85.35001,2018,08,17,    2.89,    3.34,    0.57,    0.59,    3.46,    3.93,    2.04,    2.02
27.66671,85.35001,2018,08,18,    2.33,    2.74,    0.27,    0.25,    2.60,    2.98,    1.36,    1.38
27.66671,85.35001,2018,08,19,    2.29,    2.99,    0.30,    0.26,    2.59,    3.25,    1.81,    1.78
27.66671,85.35001,2018,08,20,    2.39,    3.37,    1.12,    0.71,    3.51,    4.08,    2.15,    1.91
27.66671,85.35001,2018,08,21,    2.94,    3.70,    0.86,    0.53,    3.80,    4.23,    2.25,    2.03
27.66671,85.35001,2018,08,22,    3.09,    3.87,    0.98,    0.63,    4.07,    4.51,    2.26,    2.09
27.66671,85.35001,2018,08,23,    2.91,    3.24,    0.42,    0.38,    3.33,    3.62,    1.87,    1.69
27.66671,85.35001,2018,08,24,    4.63,    4.59,    0.07,    0.13,    4.70,    4.72,    2.19,    2.02
27.66671,85.35001,2018,08,25,    2.94,    3.35,    0.14,    0.06,    3.07,    3.41,    1.72,    1.59
27.66671,85.35001,2018,08,26,    3.24,    3.81,    0.39,    0.28,    3.63,    4.09,    1.94,    1.89
27.66671,85.35001,2018,08,27,    3.24,    3.87,    0.80,    0.57,    4.05,    4.44,    2.25,    2.10
27.66671,85.35001,2018,08,28,    3.31,    3.53,    0.26,    0.27,    3.57,    3.80,    1.70,    1.60
27.66671,85.35001,2018,08,29,    2.71,    3.34,    0.40,    0.23,    3.11,    3.57,    1.84,    1.77
27.66671,85.35001,2018,08,30,    3.40,    3.68,    0.09,    0.08,    3.49,    3.76,    1.63,    1.57
27.66671,85.35001,2018,08,31,    2.27,    2.89,    0.34,    0.24,    2.61,    3.13,    1.80,    1.71
27.66671,85.35001,2018,09,01,    3.31,    3.83,    1.20,    0.81,    4.50,    4.65,    2.74,    2.45
27.66671,85.35001,2018,09,02,    4.29,    4.53,    0.64,    0.46,    4.93,    4.99,    2.54,    2.25
27.66671,85.35001,2018,09,03,    3.49,    3.89,    0.42,    0.23,    3.91,    4.12,    2.28,    2.05
27.66671,85.35001,2018,09,04,    2.96,    3.45,    0.02,    0.05,    2.99,    3.50,    1.77,    1.72
27.66671,85.35001,2018,09,05,    3.39,    3.75,    0.10,    0.13,    3.49,    3.88,    1.83,    1.85
27.66671,85.35001,2018,09,06,    2.18,    3.00,    0.90,    0.54,    3.08,    3.54,    2.09,    1.89
27.66671,85.35001,2018,09,07,    3.40,    3.72,    0.59,    0.45,    3.98,    4.17,    2.14,    1.93
27.66671,85.35001,2018,09,08,    2.46,    3.17,    0.58,    0.41,    3.03,    3.58,    1.71,    1.73
27.66671,85.35001,2018,09,09,    4.20,    4.66,    0.08,    0.06,    4.28,    4.72,    2.33,    2.17
27.66671,85.35001,2018,09,10,    4.34,    4.78,    0.94,    0.58,    5.28,    5.36,    3.23,    2.84
27.66671,85.35001,2018,09,11,    3.97,    4.78,    2.38,    1.37,    6.35,    6.15,    3.99,    3.28
27.66671,85.35001,2018,09,12,    4.73,    5.34,    2.04,    1.35,    6.77,    6.68,    4.63,    3.90
27.66671,85.35001,2018,09,13,    2.62,    3.72,    2.13,    1.33,    4.75,    5.04,    3.11,    2.69
27.66671,85.35001,2018,09,14,    3.50,    3.95,    0.71,    0.57,    4.21,    4.52,    2.60,    2.31
27.66671,85.35001,2018,09,15,    2.49,    3.10,    0.74,    0.50,    3.23,    3.60,    1.99,    1.88
27.66671,85.35001,2018,09,16,    2.59,    3.12,    0.49,    0.33,    3.08,    3.45,    1.70,    1.56
27.66671,85.35001,2018,09,17,    2.30,    2.78,    0.80,    0.61,    3.10,    3.40,    1.82,    1.70
27.66671,85.35001,2018,09,18,    1.74,    2.50,    0.97,    0.62,    2.71,    3.13,    1.78,    1.72
27.66671,85.35001,2018,09,19,    2.45,    3.15,    0.36,    0.30,    2.81,    3.45,    1.86,    1.82
27.66671,85.35001,2018,09,20,    2.17,    2.79,    1.42,    1.09,    3.60,    3.88,    2.49,    2.11
27.66671,85.35001,2018,09,21,    2.60,    2.75,    0.59,    0.33,    3.19,    3.08,    1.81,    1.38
27.66671,85.35001,2018,09,22,    2.82,    2.92,    0.45,    0.32,    3.28,    3.25,    1.82,    1.56
27.66671,85.35001,2018,09,23,    3.04,    3.53,    0.32,    0.31,    3.35,    3.84,    1.78,    1.74
27.66671,85.35001,2018,09,24,    3.42,    3.85,    0.68,    0.50,    4.09,    4.35,    2.44,    2.17
27.66671,85.35001,2018,09,25,    3.62,    4.26,    0.68,    0.44,    4.31,    4.70,    2.67,    2.32
27.66671,85.35001,2018,09,26,    3.31,    4.06,    0.49,    0.24,    3.80,    4.29,    1.93,    1.79
27.66671,85.35001,2018,09,27,    2.81,    3.49,    0.10,    0.11,    2.91,    3.60,    1.35,    1.44
27.66671,85.35001,2018,09,28,    2.48,    3.21,    0.42,    0.26,    2.90,    3.47,    1.60,    1.53
27.66671,85.35001,2018,09,29,    2.54,    3.23,    0.54,    0.40,    3.08,    3.63,    1.77,    1.65
27.66671,85.35001,2018,09,30,    3.82,    4.23,    0.22,    0.04,    4.04,    4.27,    2.03,    1.84
27.66671,85.35001,2018,10,01,    3.08,    3.58,    0.07,    0.06,    3.15,    3.64,    1.56,    1.54
27.66671,85.35001,2018,10,02,    2.36,    3.09,    0.27,    0.20,    2.63,    3.29,    1.39,    1.45
27.66671,85.35001,2018,10,03,    2.15,    2.94,    0.51,    0.36,    2.65,    3.30,    1.50,    1.53
27.66671,85.35001,2018,10,04,    2.40,    2.74,    0.60,    0.54,    3.00,    3.29,    1.79,    1.67
27.66671,85.35001,2018,10,05,    2.22,    2.92,    0.38,    0.27,    2.60,    3.20,    1.88,    1.73
27.66671,85.35001,2018,10,06,    2.17,    2.65,    0.39,    0.35,    2.56,    3.00,    1.66,    1.61
27.66671,85.35001,2018,10,07,    2.08,    2.84,    0.46,    0.31,    2.54,    3.15,    1.73,    1.66
27.66671,85.35001,2018,10,08,    2.75,    3.40,    0.33,    0.18,    3.09,    3.58,    2.02,    1.88
27.66671,85.35001,2018,10,09,    1.93,    2.45,    0.88,    0.72,    2.81,    3.17,    1.75,    1.68
27.66671,85.35001,2018,10,10,    1.50,    2.35,    1.18,    0.83,    2.68,    3.18,    2.19,    1.90
27.66671,85.35001,2018,10,11,    2.37,    3.01,    0.51,    0.44,    2.88,    3.44,    1.50,    1.44
27.66671,85.35001,2018,10,12,    2.37,    3.09,    0.26,    0.24,    2.63,    3.33,    1.38,    1.45
27.66671,85.35001,2018,10,13,    3.55,    4.11,    0.41,    0.31,    3.96,    4.42,    2.16,    1.93
27.66671,85.35001,2018,10,14,    3.30,    4.00,    0.83,    0.58,    4.13,    4.58,    2.39,    2.06
27.66671,85.35001,2018,10,15,    3.04,    3.86,    0.58,    0.40,    3.62,    4.26,    1.92,    1.85
27.66671,85.35001,2018,10,16,    3.07,    3.71,    0.14,    0.10,    3.21,    3.81,    1.64,    1.63
27.66671,85.35001,2018,10,17,    2.88,    3.43,    0.14,    0.16,    3.02,    3.58,    1.56,    1.54
27.66671,85.35001,2018,10,18,    2.71,    3.40,    0.79,    0.54,    3.50,    3.94,    2.16,    1.99
27.66671,85.35001,2018,10,19,    2.88,    3.27,    0.07,    0.14,    2.95,    3.42,    2.04,    1.87
27.66671,85.35001,2018,10,20,    3.27,    3.66,    0.03,    0.05,    3.30,    3.71,    2.16,    1.96
27.66671,85.35001,2018,10,21,    2.86,    3.19,    0.17,    0.11,    3.02,    3.30,    1.77,    1.67
27.66671,85.35001,2018,10,22,    2.40,    2.83,    0.47,    0.39,    2.87,    3.21,    2.09,    1.87
27.66671,85.35001,2018,10,23,    2.64,    2.87,    0.53,    0.50,    3.17,    3.37,    2.06,    1.88
27.66671,85.35001,2018,10,24,    2.28,    2.96,    0.63,    0.46,    2.91,    3.42,    2.00,    1.93
27.66671,85.35001,2018,10,25,    2.26,    2.80,    0.61,    0.46,    2.88,    3.26,    2.09,    1.95
27.66671,85.35001,2018,10,26,    2.71,    2.92,    0.33,    0.19,    3.04,    3.11,    2.28,    2.08
27.66671,85.35001,2018,10,27,    1.85,    2.12,    0.85,    1.02,    2.70,    3.14,    2.17,    1.98
27.66671,85.35001,2018,10,28,    2.38,    2.92,    0.71,    0.66,    3.10,    3.58,    2.19,    2.06
27.66671,85.35001,2018,10,29,    2.32,    3.03,    0.14,    0.09,    2.47,    3.12,    1.49,    1.44
27.66671,85.35001,2018,10,30,    2.42,    3.03,    0.50,    0.41,    2.92,    3.44,    1.79,    1.63
27.66671,85.35001,2018,10,31,    2.10,    2.95,    0.80,    0.54,    2.89,    3.49,    2.02,    1.89
27.66671,85.35001,2018,11,01,    2.87,    3.46,    0.63,    0.48,    3.49,    3.93,    2.14,    1.98
27.66671,85.35001,2018,11,02,    3.31,    3.72,    0.28,    0.17,    3.59,    3.89,    2.13,    1.94
27.66671,85.35001,2018,11,03,    2.77,    2.94,    0.55,    0.52,    3.32,    3.45,    2.32,    2.05
27.66671,85.35001,2018,11,04,    2.79,    3.33,    1.02,    0.67,    3.81,    4.00,    2.34,    2.05
27.66671,85.35001,2018,11,05,    3.73,    3.82,    0.93,    0.70,    4.66,    4.52,    2.69,    2.27
27.66671,85.35001,2018,11,06,    3.33,    3.89,    0.37,    0.20,    3.70,    4.10,    1.95,    1.85
27.66671,85.35001,2018,11,07,    2.51,    3.33,    0.73,    0.59,    3.25,    3.92,    1.80,    1.84
27.66671,85.35001,2018,11,08,    2.32,    3.10,    0.32,    0.25,    2.64,    3.36,    1.60,    1.61
27.66671,85.35001,2018,11,09,    3.23,    3.87,    0.41,    0.31,    3.64,    4.18,    1.85,    1.80
27.66671,85.35001,2018,11,10,    2.92,    3.48,    0.45,    0.29,    3.37,    3.77,    2.04,    1.92
27.66671,85.35001,2018,11,11,    3.00,    3.54,    0.49,    0.39,    3.49,    3.94,    1.98,    1.86
27.66671,85.35001,2018,11,12,    3.31,    3.71,    0.12,    0.17,    3.43,    3.88,    1.97,    1.85
27.66671,85.35001,2018,11,13,    2.97,    3.52,    0.34,    0.26,    3.31,    3.78,    1.75,    1.65
27.66671,85.35001,2018,11,14,    2.76,    3.14,    0.43,    0.30,    3.20,    3.44,    1.80,    1.64
27.66671,85.35001,2018,11,15,    3.81,    3.77,    0.38,    0.45,    4.19,    4.22,    2.29,    1.90
27.66671,85.35001,2018,11,16,    4.17,    4.51,    0.83,    0.54,    4.99,    5.05,    2.43,    2.06
27.66671,85.35001,2018,11,17,    4.08,    4.52,    0.38,    0.31,    4.47,    4.84,    1.95,    1.88
27.66671,85.35001,2018,11,18,    3.67,    4.21,    0.31,    0.29,    3.99,    4.50,    2.12,    1.98
27.66671,85.35001,2018,11,19,    2.47,    3.27,    0.70,    0.47,    3.17,    3.73,    1.80,    1.71
27.66671,85.35001,2018,11,20,    4.16,    4.56,    0.17,    0.13,    4.32,    4.69,    1.91,    1.80
27.66671,85.35001,2018,11,21,    3.33,    4.04,    0.11,    0.03,    3.44,    4.07,    1.58,    1.61
27.66671,85.35001,2018,11,22,    2.71,    3.33,    0.13,    0.18,    2.84,    3.51,    1.27,    1.36
27.66671,85.35001,2018,11,23,    3.20,    3.98,    0.56,    0.42,    3.77,    4.40,    1.79,    1.73
27.66671,85.35001,2018,11,24,    3.08,    3.57,    0.46,    0.56,    3.54,    4.12,    1.50,    1.53
27.66671,85.35001,2018,11,25,    2.76,    3.51,    0.29,    0.26,    3.05,    3.77,    1.42,    1.50
27.66671,85.35001,2018,11,26,    2.73,    3.54,    0.54,    0.42,    3.27,    3.96,    1.65,    1.64
27.66671,85.35001,2018,11,27,    2.46,    3.28,    0.60,    0.36,    3.07,    3.64,    1.88,    1.84
27.66671,85.35001,2018,11,28,    1.84,    2.60,    0.34,    0.15,    2.19,    2.75,    1.34,    1.29
27.66671,85.35001,2018,11,29,    3.16,    3.92,    0.60,    0.39,    3.76,    4.30,    1.78,    1.69
27.66671,85.35001,2018,11,30,    3.50,    3.99,    0.26,    0.24,    3.76,    4.23,    1.83,    1.69
27.66671,85.35001,2018,12,01,    3.79,    4.52,    0.34,    0.20,    4.13,    4.72,    1.75,    1.74
27.66671,85.35001,2018,12,02,    2.93,    3.30,    0.03,    0.08,    2.96,    3.38,    1.34,    1.34
27.66671,85.35001,2018,12,03,    3.14,    3.98,    0.38,    0.22,    3.52,    4.20,    1.61,    1.61
27.66671,85.35001,2018,12,04,    2.72,    3.50,    0.75,    0.57,    3.47,    4.07,    1.67,    1.59
27.66671,85.35001,2018,12,05,    2.73,    3.37,    0.43,    0.32,    3.17,    3.69,    1.72,    1.58
27.66671,85.35001,2018,12,06,    2.65,    3.30,    0.66,    0.49,    3.32,    3.79,    1.98,    1.79
27.66671,85.35001,2018,12,07,    3.75,    4.02,    0.29,    0.40,    4.03,    4.42,    2.09,    1.96
27.66671,85.35001,2018,12,08,    2.98,    3.68,    0.47,    0.37,    3.44,    4.05,    1.70,    1.62
27.66671,85.35001,2018,12,09,    2.49,    3.34,    0.69,    0.43,    3.18,    3.77,    1.78,    1.71
